country_name,country_code,indicator_name,indicator_code,year,value
Mali,MLI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,57.052
Malta,MLT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,81.7463414634146
Myanmar,MMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,64.617
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,68.9136300385634
Montenegro,MNE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,76.490243902439
Mongolia,MNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,70.0980487804878
Northern Mariana Islands,MNP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,77.452
Mozambique,MOZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,57.189
Mauritania,MRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,65.89
Mauritius,MUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,74.0170731707317
Malawi,MWI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,60.816
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,75.464
North America,NAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,79.0411295925554
Namibia,NAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,58.468
New Caledonia,NCL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,76.867
Niger,NER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,58.364
Nigeria,NGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,51.827
Nicaragua,NIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,72.551
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,81.3048780487805
Norway,NOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,81.7512195121951
Nepal,NPL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,67.598
Nauru,NRU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,60.701
New Zealand,NZL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,81.4048780487805
OECD members,OED,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,79.6249276178205
Oman,OMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,78.633
Other small states,OSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,70.8040790092001
Pakistan,PAK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,65.129
Panama,PAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,77.129
Peru,PER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,74.591
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,69.283
Palau,PLW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,68.981
Papua New Guinea,PNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,63.927
Poland,POL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,77.0
Pre-demographic dividend,PRE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,58.4504605942713
Puerto Rico (US),PRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,80.318
"Korea, Dem. People's Rep.",PRK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,71.867
Portugal,PRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,80.7219512195122
Paraguay,PRY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,73.292
West Bank and Gaza,PSE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,74.14
Pacific island small states,PSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,68.0054625635404
Post-demographic dividend,PST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,80.2734415662981
French Polynesia,PYF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,81.935
Qatar,QAT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,80.974
Romania,ROU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,75.0634146341463
Russian Federation,RUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,70.5787804878049
Rwanda,RWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,64.651
South Asia,SAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,68.6853288301062
Saudi Arabia,SAU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,76.517
Sudan,SDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,63.443
Senegal,SEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,65.638
Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,82.2463414634147
Solomon Islands,SLB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,69.007
Sierra Leone,SLE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,54.051
El Salvador,SLV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,71.225
San Marino,SMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,84.175
"Somalia, Fed. Rep.",SOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,54.016
Serbia,SRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,75.1853658536585
Sub-Saharan Africa (excluding high income),SSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,58.328202048148
South Sudan,SSD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,58.285
Sub-Saharan Africa,SSF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,58.7180429446344
Small states,SST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,70.6156980246326
Sao Tome and Principe,STP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,64.93
Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,70.11
Slovak Republic,SVK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,76.4121951219512
Slovenia,SVN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,80.3219512195122
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,81.9560975609756
Eswatini,SWZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,52.11
Sint Maarten (Dutch part),SXM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,75.391
Seychelles,SYC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,73.119512195122
Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,65.146
Turks and Caicos Islands,TCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,77.1
Chad,TCD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,51.051
East Asia & Pacific (IDA & IBRD countries),TEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,74.5190033698096
Europe & Central Asia (IDA & IBRD countries),TEC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,72.7942035795041
Togo,TGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,58.356
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,75.96
Tajikistan,TJK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,69.579
Turkmenistan,TKM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,68.968
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,74.2726524054357
Timor-Leste,TLS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,64.719
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,68.8786484698568
Tonga,TON,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,71.65
South Asia (IDA & IBRD),TSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,68.6853288301062
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,58.7180429446344
Trinidad and Tobago,TTO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,72.785
Tunisia,TUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,74.674
Turkiye,TUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,76.171
Tuvalu,TUV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,65.171
Tanzania,TZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,62.788
Uganda,UGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,62.353
Ukraine,UKR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,71.474
Upper middle income,UMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,74.6707615928737
Uruguay,URY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,76.953
United States,USA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,78.7414634146342
Uzbekistan,UZB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,70.692
St. Vincent and the Grenadines,VCT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,70.091
"Venezuela, RB",VEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,73.076
British Virgin Islands,VGB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,76.472
Virgin Islands (U.S.),VIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,78.7170731707317
Viet Nam,VNM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,73.821
Vanuatu,VUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,69.986
World,WLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,71.5326075432729
Samoa,WSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,71.229
Kosovo,XKX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,76.336
"Yemen, Rep.",YEM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,67.961
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,62.388
Zambia,ZMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,59.445
Zimbabwe,ZWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2013,56.842
Aruba,ABW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,75.261
Africa Eastern and Southern,AFE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,61.2514360156709
Afghanistan,AFG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,62.26
Africa Western and Central,AFW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,55.6956299417246
Angola,AGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,60.396
Albania,ALB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,78.029
Andorra,AND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,84.485
Arab World,ARB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,70.5350666310281
United Arab Emirates,ARE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,81.99
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,76.268
Armenia,ARM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,74.8731707317073
American Samoa,ASM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,72.687
Antigua and Barbuda,ATG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,76.912
Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,82.3
Austria,AUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,81.490243902439
Azerbaijan,AZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,71.93
Burundi,BDI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,59.764
Belgium,BEL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,81.2878048780488
Benin,BEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,59.008
Burkina Faso,BFA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,58.331
Bangladesh,BGD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,70.016
Bulgaria,BGR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,74.4658536585366
Bahrain,BHR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,80.214
"Bahamas, The",BHS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,74.029
Bosnia and Herzegovina,BIH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,77.089
Belarus,BLR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,72.9707317073171
Belize,BLZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,71.437
Bermuda,BMU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,80.199
Bolivia,BOL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,66.97
Brazil,BRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,74.823
Barbados,BRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,75.926
Brunei Darussalam,BRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,74.862
Bhutan,BTN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,70.504
Botswana,BWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,62.167
Central African Republic,CAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,40.265
Canada,CAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,81.7843902439025
Central Europe and the Baltics,CEB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,76.6887696437325
Switzerland,CHE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,83.1975609756098
Channel Islands,CHI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,81.6
Chile,CHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,79.714
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,76.714
Cote d'Ivoire,CIV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,57.772
Cameroon,CMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,59.13
"Congo, Dem. Rep.",COD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,58.236
"Congo, Rep.",COG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,63.349
Colombia,COL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,75.95
Comoros,COM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,64.143
Cabo Verde,CPV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,73.788
Costa Rica,CRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,80.231
Caribbean small states,CSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,71.7739411761824
Cuba,CUB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,77.825
Curacao,CUW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,76.384
Cayman Islands,CYM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,77.865
Cyprus,CYP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,81.337
Czechia,CZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,78.8243902439024
Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,81.090243902439
Djibouti,DJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,62.427
Dominica,DMA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,71.189
Denmark,DNK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,80.7
Dominican Republic,DOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,73.145
Algeria,DZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,74.992
East Asia & Pacific (excluding high income),EAP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,74.7194528121745
Early-demographic dividend,EAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,69.3249758824304
East Asia & Pacific,EAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,75.5644270391791
Europe & Central Asia (excluding high income),ECA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,73.4195161256746
Europe & Central Asia,ECS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,77.353578845956
Ecuador,ECU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,76.141
"Egypt, Arab Rep.",EGY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,69.911
Euro area,EMU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,81.8930611162439
Eritrea,ERI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,65.517
Spain,ESP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,83.2292682926829
Estonia,EST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,77.0341463414634
Ethiopia,ETH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,62.927
European Union,EUU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,80.8760173893061
Fragile and conflict affected situations,FCS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,60.5536917998503
Finland,FIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,81.1804878048781
Fiji,FJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,66.581
France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,82.719512195122
Faroe Islands,FRO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,81.5912048780488
"Micronesia, Fed. Sts.",FSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,65.294
Gabon,GAB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,66.07
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,81.3048780487805
Georgia,GEO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,73.105
Ghana,GHA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,62.832
Gibraltar,GIB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,82.644
Guinea,GIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,57.581
"Gambia, The",GMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,62.576
Guinea-Bissau,GNB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,59.476
Equatorial Guinea,GNQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,60.228
Greece,GRC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,81.3853658536585
Grenada,GRD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,75.045
Greenland,GRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,70.5082926829268
Guatemala,GTM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,70.942
Guam,GUM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,76.423
Guyana,GUY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,67.334
High income,HIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,79.5653533601911
"Hong Kong SAR, China",HKG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,83.9356097560976
Honduras,HND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,71.032
Heavily indebted poor countries (HIPC),HPC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,61.0403853415258
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,77.7243902439024
Haiti,HTI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,62.969
Hungary,HUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,75.7634146341463
IBRD only,IBD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,72.7509651570745
IDA & IBRD total,IBT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,70.1204588217939
IDA total,IDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,62.3668979467875
IDA blend,IDB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,60.0998681978251
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,69.292
IDA only,IDX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,63.6082846332207
Isle of Man,IMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,80.199
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,68.932
Ireland,IRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,81.3487804878049
"Iran, Islamic Rep.",IRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,75.635
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,69.679
Iceland,ISL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,82.8609756097561
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,82.1536585365854
Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,83.090243902439
Jamaica,JAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,72.357
Jordan,JOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,74.606
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,83.5878048780488
Kazakhstan,KAZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,71.415
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,61.99
Kyrgyz Republic,KGZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,70.4024390243902
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,69.117
Kiribati,KIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,65.869
St. Kitts and Nevis,KNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,71.228
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,81.7219512195122
Kuwait,KWT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,79.0803414634146
Latin America & Caribbean (excluding high income),LAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,74.3770523065952
Lao PDR,LAO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,66.35
Lebanon,LBN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,78.148
Liberia,LBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,59.21
Libya,LBY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,71.3
St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,72.676
Latin America & Caribbean,LCN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,74.5608348669826
Least developed countries: UN classification,LDC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,62.959336766101
Low income,LIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,60.8379762635091
Liechtenstein,LIE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,82.0731707317073
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,75.757
Lower middle income,LMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,67.0394397674064
Low & middle income,LMY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,70.1195447653603
Lesotho,LSO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,50.786
Late-demographic dividend,LTE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,75.8239893452747
Lithuania,LTU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,74.5170731707317
Luxembourg,LUX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,82.2292682926829
Latvia,LVA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,74.1243902439024
"Macao SAR, China",MAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,83.0219512195122
St. Martin (French part),MAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,79.727
Morocco,MAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,72.522
Monaco,MCO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,85.093
Moldova,MDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,70.241
Madagascar,MDG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,63.261
Maldives,MDV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,78.187
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,69.9897867130321
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,74.404
Marshall Islands,MHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,65.11
Middle income,MIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,70.9402195787459
North Macedonia,MKD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,75.4512195121951
Mali,MLI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,57.482
Malta,MLT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,81.8951219512195
Myanmar,MMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,64.994
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,69.1715558421355
Montenegro,MNE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,76.3390243902439
Mongolia,MNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,70.5831707317073
Northern Mariana Islands,MNP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,77.377
Mozambique,MOZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,57.965
Mauritania,MRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,66.207
Mauritius,MUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,74.1943902439024
Malawi,MWI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,61.651
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,75.345
North America,NAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,79.135655352291
Namibia,NAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,59.311
New Caledonia,NCL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2014,77.053
