country_name,country_code,indicator_name,indicator_code,year,value
Switzerland,CHE,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,29.6854
Chile,CHL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,37.40762
Cameroon,CMR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,35.06433
"Congo, Rep.",COG,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,27.25437
Colombia,COL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,47.43698
Cuba,CUB,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,30.31329
Cayman Islands,CYM,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,49.25914
Cyprus,CYP,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,27.30502
Czechia,CZE,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,14.52153
Denmark,DNK,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,23.26011
Euro area,EMU,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,24.937585
Spain,ESP,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,25.77435
Estonia,EST,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,25.2957
European Union,EUU,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,23.26011
Finland,FIN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,20.75982
United Kingdom,GBR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,26.46495
Ghana,GHA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,39.45372
"Gambia, The",GMB,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,61.44626
High income,HIC,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,25.2957
"Hong Kong SAR, China",HKG,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,23.10701
Hungary,HUN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,20.0893
India,IND,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,35.58925
Ireland,IRL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,33.64608
"Iran, Islamic Rep.",IRN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,22.43949
Iceland,ISL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,35.02579
Israel,ISR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,37.50441
Italy,ITA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,24.57947
Jamaica,JAM,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,34.22772
Kuwait,KWT,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,19.83133
Latin America & Caribbean (excluding high income),LAC,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,34.91046
Lao PDR,LAO,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,62.53258
Lesotho,LSO,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,43.03617
Lithuania,LTU,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,14.91719
Madagascar,MDG,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,57.30637
Maldives,MDV,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,54.12952
Mexico,MEX,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,39.0791
Mauritius,MUS,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,27.16528
Norway,NOR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,25.02401
OECD members,OED,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,26.006185
Oman,OMN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,50.5356
Other small states,OSS,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,27.23515
Peru,PER,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,35.5932
Philippines,PHL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,51.99414
Poland,POL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,30.95879
Portugal,PRT,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,30.64015
Post-demographic dividend,PST,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,24.57947
Romania,ROU,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,13.76993
Senegal,SEN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,41.80923
El Salvador,SLV,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,51.00015
Small states,SST,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,27.23515
Slovak Republic,SVK,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,17.14019
Sweden,SWE,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,26.23802
Eswatini,SWZ,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,39.85914
Turks and Caicos Islands,TCA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,30.00212
Chad,TCD,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,45.78488
Togo,TGO,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,41.77848
Tunisia,TUN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,34.2771
Tanzania,TZA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,56.02344
Uruguay,URY,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,33.78484
St. Vincent and the Grenadines,VCT,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,40.9659
British Virgin Islands,VGB,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,33.74862
South Africa,ZAF,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,42.94778
Zambia,ZMB,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2005,59.7587
Africa Western and Central,AFW,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,49.11833
Angola,AGO,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,31.43351
Andorra,AND,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,23.76173
Argentina,ARG,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,35.04241
Australia,AUS,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,34.96822
Austria,AUT,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,18.56855
Benin,BEN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,53.1921
Burkina Faso,BFA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,66.81058
Bangladesh,BGD,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,41.95689
Bulgaria,BGR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,19.71527
Brazil,BRA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,32.02467
Central African Republic,CAF,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,52.45674
Central Europe and the Baltics,CEB,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,19.605305
Switzerland,CHE,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,29.23546
Chile,CHL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,35.89175
Cote d'Ivoire,CIV,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,45.77992
Cameroon,CMR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,38.64605
Cabo Verde,CPV,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,48.6778
Costa Rica,CRI,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,39.42055
Cuba,CUB,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,29.31407
Cayman Islands,CYM,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,45.97365
Cyprus,CYP,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,27.79002
Czechia,CZE,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,13.56469
Germany,DEU,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,14.73804
Djibouti,DJI,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,17.57367
Denmark,DNK,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,23.69029
Euro area,EMU,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,25.05577
Spain,ESP,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,25.70718
European Union,EUU,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,24.29607
Finland,FIN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,20.6202
United Kingdom,GBR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,29.44554
Ghana,GHA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,36.89679
"Gambia, The",GMB,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,63.43244
Guatemala,GTM,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,67.15162
Guyana,GUY,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,28.80405
High income,HIC,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,25.499845
"Hong Kong SAR, China",HKG,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,22.20584
Hungary,HUN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,19.49534
India,IND,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,35.38399
Ireland,IRL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,33.87118
"Iran, Islamic Rep.",IRN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,28.393
Iceland,ISL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,34.6421
Israel,ISR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,37.28659
Italy,ITA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,25.05577
Kenya,KEN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,54.10875
Kuwait,KWT,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,20.41517
Liechtenstein,LIE,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,31.03178
Lesotho,LSO,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,40.12473
Lithuania,LTU,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,15.04472
Latvia,LVA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,25.35986
Madagascar,MDG,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,58.65435
Maldives,MDV,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,50.34166
Mexico,MEX,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,38.82099
Mozambique,MOZ,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,57.6559
Mauritius,MUS,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,26.24491
Malaysia,MYS,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,27.70714
Namibia,NAM,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,60.87177
Niger,NER,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,69.48496
Norway,NOR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,25.63983
OECD members,OED,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,25.63983
Other small states,OSS,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,27.79002
Peru,PER,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,40.44302
Poland,POL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,32.53095
Portugal,PRT,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,30.1717
Post-demographic dividend,PST,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,24.29607
Romania,ROU,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,37.22773
South Asia,SAS,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,38.67044
Senegal,SEN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,45.30008
El Salvador,SLV,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,48.41582
Small states,SST,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,27.79002
Slovak Republic,SVK,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,17.59988
Sweden,SWE,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,24.90185
Eswatini,SWZ,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,38.99164
Togo,TGO,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,33.62559
South Asia (IDA & IBRD),TSA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,38.67044
Tanzania,TZA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,52.67562
Uruguay,URY,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,33.33268
"Venezuela, RB",VEN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,27.74891
British Virgin Islands,VGB,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,27.93492
South Africa,ZAF,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2006,45.1061
Andorra,AND,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,25.64062
Argentina,ARG,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,35.47537
Australia,AUS,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,35.14115
Austria,AUT,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,18.03007
Benin,BEN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,57.22713
Burkina Faso,BFA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,67.0338
Bangladesh,BGD,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,46.25168
Bulgaria,BGR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,19.87313
Brazil,BRA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,32.19858
Botswana,BWA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,27.54638
Central African Republic,CAF,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,47.96444
Central Europe and the Baltics,CEB,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,19.87313
Switzerland,CHE,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,29.38642
Chile,CHL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,35.45253
Cote d'Ivoire,CIV,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,43.95862
Cameroon,CMR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,36.98943
Colombia,COL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,36.62786
Cabo Verde,CPV,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,41.02133
Costa Rica,CRI,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,38.97533
Cuba,CUB,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,30.13875
Cyprus,CYP,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,28.14934
Czechia,CZE,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,13.88772
Germany,DEU,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,14.02363
Djibouti,DJI,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,19.01406
Denmark,DNK,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,23.81598
Dominican Republic,DOM,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,58.67903
Europe & Central Asia,ECS,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,24.320275
Euro area,EMU,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,24.079515
Spain,ESP,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,25.41683
Estonia,EST,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,23.33446
European Union,EUU,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,23.33446
Finland,FIN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,20.37513
United Kingdom,GBR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,30.64547
Ghana,GHA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,34.22735
"Gambia, The",GMB,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,62.64226
Guatemala,GTM,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,61.99618
Guyana,GUY,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,33.94206
High income,HIC,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,25.00246
"Hong Kong SAR, China",HKG,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,21.47341
Hungary,HUN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,19.05888
Indonesia,IDN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,48.38247
Ireland,IRL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,35.06306
"Iran, Islamic Rep.",IRN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,28.67484
Iceland,ISL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,34.28524
Israel,ISR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,37.90018
Italy,ITA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,25.08452
Jamaica,JAM,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,36.89191
Latin America & Caribbean (excluding high income),LAC,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,38.24865
Latin America & Caribbean,LCN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,37.57028
Liechtenstein,LIE,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,30.56831
Lithuania,LTU,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,14.44313
Latvia,LVA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,24.82457
Moldova,MDA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,17.11075
Madagascar,MDG,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,54.69952
Mexico,MEX,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,38.24865
Malta,MLT,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,21.78029
Mongolia,MNG,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,26.71402
Malaysia,MYS,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,29.82499
Niger,NER,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,70.09502
Norway,NOR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,25.00246
OECD members,OED,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,25.08452
Peru,PER,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,40.88647
Philippines,PHL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,50.47004
Poland,POL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,32.28669
Portugal,PRT,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,27.90047
Paraguay,PRY,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,39.21369
Post-demographic dividend,PST,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,24.40922
Romania,ROU,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,19.89485
Rwanda,RWA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,46.26699
Sierra Leone,SLE,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,52.04204
El Salvador,SLV,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,46.39688
Serbia,SRB,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,48.1122
Slovak Republic,SVK,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,18.45534
Sweden,SWE,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,25.0466
Syrian Arab Republic,SYR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,42.81054
Togo,TGO,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,40.72418
Latin America & the Caribbean (IDA & IBRD countries),TLA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,38.24865
Tanzania,TZA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,49.16853
St. Vincent and the Grenadines,VCT,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,51.92939
"Venezuela, RB",VEN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,31.8146
British Virgin Islands,VGB,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,28.442
South Africa,ZAF,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2007,42.29146
Africa Western and Central,AFW,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2008,43.547835
Argentina,ARG,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2008,35.11319
Australia,AUS,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2008,35.42323
Austria,AUT,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2008,17.83971
Burundi,BDI,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2008,51.78716
Benin,BEN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2008,56.48592
Bangladesh,BGD,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2008,45.29479
Bulgaria,BGR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2008,18.92772
Belize,BLZ,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2008,47.32667
Brazil,BRA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2008,31.91941
Barbados,BRB,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2008,36.85655
Bhutan,BTN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2008,23.3702
Central Europe and the Baltics,CEB,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2008,18.89312
Switzerland,CHE,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2008,25.3011
Chile,CHL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2008,36.4039
Cote d'Ivoire,CIV,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2008,43.09156
Cameroon,CMR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2008,32.55445
Colombia,COL,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2008,37.30254
Comoros,COM,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2008,61.72591
Cabo Verde,CPV,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2008,36.32377
Costa Rica,CRI,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2008,39.53444
Cuba,CUB,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2008,25.47863
Cyprus,CYP,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2008,27.78074
Czechia,CZE,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2008,14.70676
Germany,DEU,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2008,13.49708
Denmark,DNK,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2008,24.08552
Europe & Central Asia,ECS,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2008,25.21059
Euro area,EMU,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2008,25.309675
Spain,ESP,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2008,25.38798
Estonia,EST,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2008,25.51536
European Union,EUU,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2008,24.08552
Finland,FIN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2008,20.36713
United Kingdom,GBR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,2008,31.57509
