country_name,country_code,indicator_name,indicator_code,year,value
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,1443.99885236205
West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,1257.69857009689
Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,1997.28052538689
Post-demographic dividend,PST,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,29550.1857442906
French Polynesia,PYF,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,19582.8936395312
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,31602.470865136
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,2679.40626016154
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,2975.123046875
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,249.012274982252
South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,532.66154684429
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,11487.220410693
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,580.320251464844
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,817.888034221442
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,23730.3840054566
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,895.984242546501
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,413.817607346927
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,2207.83089518069
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,52529.9093701059
"Somalia, Fed. Rep.",SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,286.273025198975
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,3153.9011312754
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,837.714582574766
Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,766.500842930002
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,6060.64034085427
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,663.696211810494
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,2516.10404020956
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,8675.39633696465
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,14711.674874253
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,37292.2419727801
Eswatini,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,2015.21743065251
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,9070.28460757013
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,1220.179077256
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,18859.1890274773
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,289.087621122168
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,1266.10778867241
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,2879.65363440365
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,538.16537776929
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,2347.54001286066
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,233.58124845289
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,1228.94870289404
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,3728.72739078731
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,534.901171348385
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,1263.91574540151
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,1936.04104012389
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,532.66154684429
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,766.500842930002
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,8445.04653518298
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,2725.8643148859
Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,4649.63668068586
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,2006.84249941442
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,422.18359375
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,250.71543664681
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,1076.48156738281
Upper middle income,UMC,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,2022.46978917982
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,3671.12329256883
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,39490.2749557007
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,394.164028897235
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,4499.61454193342
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,3229.50557082079
Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,31731.2566241187
Viet Nam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,497.117089249256
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,1566.51396790858
World,WLD,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,6122.43446098027
Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,1798.12429714048
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,548.905883049973
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,4062.21755993786
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,446.290104839041
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,468.471932927213
Aruba,ABW,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,23700.6319899197
Africa Eastern and Southern,AFE,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,989.015463629244
Afghanistan,AFG,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,221.763653873013
Africa Western and Central,AFW,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,838.213391665852
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,1451.47117872493
Albania,ALB,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,2446.90949947798
Andorra,AND,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,39021.1107100919
Arab World,ARB,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,3133.70187873975
United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,33376.7152295209
Argentina,ARG,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,4242.02099089422
Armenia,ARM,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,1130.08791444158
American Samoa,ASM,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,8958.42866697173
Antigua and Barbuda,ATG,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,13037.8895772257
Australia,AUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,30886.0500949401
Austria,AUT,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,36614.2506533707
Azerbaijan,AZE,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,1045.0136328106
Burundi,BDI,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,125.194965184533
Belgium,BEL,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,35429.4077933344
Benin,BEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,758.695803786371
Burkina Faso,BFA,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,403.81283743461
Bangladesh,BGD,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,455.614016909798
Bulgaria,BGR,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,3389.68743360274
Bahrain,BHR,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,15963.9493171617
"Bahamas, The",BHS,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,26650.2934234303
Bosnia and Herzegovina,BIH,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,2452.6860917386
Belarus,BLR,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,2378.33700470129
Belize,BLZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,5153.71308265363
Bermuda,BMU,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,71692.1589001679
Bolivia,BOL,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,953.191893246277
Brazil,BRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,3663.82262497811
Barbados,BRB,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,12886.3665272467
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,24423.0946995548
Bhutan,BTN,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,1130.35934606796
Botswana,BWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,4956.69287735214
Central African Republic,CAF,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,303.461321152782
Canada,CAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,32145.5412620217
Central Europe and the Baltics,CEB,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,7180.27037029658
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,54659.4571488233
Channel Islands,CHI,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,56259.5344226334
Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,6120.59152055344
China,CHN,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,1530.92726215723
Cote d'Ivoire,CIV,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,1199.82524528546
Cameroon,CMR,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,1133.39326749673
"Congo, Dem. Rep.",COD,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,180.664764963633
"Congo, Rep.",COG,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,1306.10136324599
Colombia,COL,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,2818.57195413044
Comoros,COM,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,1072.28409029621
Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,1929.49081468781
Costa Rica,CRI,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,4431.0117207843
Caribbean small states,CSS,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,8233.61082543875
Cuba,CUB,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,3399.21962893402
Curacao,CUW,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,16671.3403391655
Cyprus,CYP,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,23792.619140625
Czechia,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,11782.5546676117
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,34566.7359143735
Djibouti,DJI,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,806.261652944964
Dominica,DMA,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,5778.83306546506
Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,46625.050098011
Dominican Republic,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,2451.69161616569
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,2816.99384960555
East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,1439.93214543391
Early-demographic dividend,EAR,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,1563.10591131168
East Asia & Pacific,EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,4634.6623943391
Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,2883.55689723687
Europe & Central Asia,ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,18114.0702003259
Ecuador,ECU,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,2586.20914663347
"Egypt, Arab Rep.",EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,991.255689145253
Euro area,EMU,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,30803.286099919
Eritrea,ERI,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,426.840947887032
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,24925.0267844576
Estonia,EST,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,8916.0728274602
Ethiopia,ETH,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,133.169812538096
European Union,EUU,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,26368.6780464333
Fragile and conflict affected situations,FCS,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,871.155012151521
Finland,FIN,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,37768.1334202029
Fiji,FJI,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,3097.19096651759
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,33644.9282220364
Faroe Islands,FRO,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,35647.5440400531
"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,2104.42804750084
Gabon,GAB,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,5465.79193590708
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,40504.4118103928
Georgia,GEO,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,1305.04748557208
Ghana,GHA,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,406.132105329565
Guinea,GIN,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,584.897740538081
"Gambia, The",GMB,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,593.285346326581
Guinea-Bissau,GNB,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,431.376557669634
Equatorial Guinea,GNQ,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,4901.30127408119
Greece,GRC,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,21449.2552764245
Grenada,GRD,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,5480.26117644588
Greenland,GRL,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,32030.9987915109
Guatemala,GTM,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,1840.91184884
Guam,GUM,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,23618.8266894573
Guyana,GUY,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,1033.31030902188
High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,28451.5065479041
"Hong Kong SAR, China",HKG,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,24928.1003722551
Honduras,HND,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,1215.13995412761
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,462.336970473255
Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,9718.97322801967
Haiti,HTI,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,683.185298155273
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,10291.2694721409
IBRD only,IBD,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,1947.23386392599
IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,1633.14212751517
IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,584.965672067294
IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,837.139763701924
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,1126.84004447173
IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,449.659876396916
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,35564.6023910146
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,624.258826510066
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,47754.2023194244
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,2672.4226651404
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,1328.37157628292
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,47809.6073050042
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,20568.0694088834
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,31348.1901841445
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,3807.56293124552
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,1940.08641342805
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,38298.9801712303
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,2722.47407755402
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,463.662781300121
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,433.233873286
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,444.199067529081
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,1083.2688987175
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,10944.6183741768
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,17121.6301633201
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,27552.2827399787
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,4149.53705480589
Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,409.296298284117
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,4600.68371412993
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,284.140223992458
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,5773.76333234281
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,6494.60034867886
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,4385.89813693867
Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,419.798333896442
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,442.426324281659
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,100280.831356705
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,1028.62068132555
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,722.628943297013
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,1490.85593705627
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,766.685820928242
Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,2453.98769875258
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,6734.57487061946
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,76544.9170868473
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,6109.73265186817
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,23407.1993692194
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,2183.55541992188
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,125160.228087598
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,897.178494749468
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,272.20074858856
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,4070.2609459446
"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,2624.1893550003
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,7849.66759649565
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,2566.08291015814
Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,1571.30392795213
North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,2818.5814561242
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,495.006294680645
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,15212.1313438497
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,224.508811413327
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,1463.04148806759
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,3380.16512135859
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,794.154552001815
Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,18924.5831899653
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,400.056973161545
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,823.554457141893
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,5460.60800184198
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,404.674248445428
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,4939.24851854427
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,40788.4744089861
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,3403.15496192955
New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,24475.6488547037
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,283.468281798296
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,962.48104194733
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,1098.62118662335
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,40611.3414353091
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,57768.6980958462
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,279.587750044428
Nauru,NRU,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,3040.51349889
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,25420.234882944
OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,28822.9827767557
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,11800.8507411171
Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,7419.39387365304
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,771.902247348954
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,4644.56581177581
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,2397.25147277714
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,1099.63013023758
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,8393.73052541231
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,620.596147680561
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,6711.72715262967
Pre-demographic dividend,PRE,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,670.783711150831
Puerto Rico (US),PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,20988.9923326534
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,18064.1580932987
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,1786.21533938543
West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,1422.19088643544
Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,2270.72657843606
Post-demographic dividend,PST,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,32671.0834694674
French Polynesia,PYF,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,21764.2203208782
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,41035.5008380177
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,3494.99056448955
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,4102.36474609375
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,269.540446333402
South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,606.478041696258
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,13154.4978989446
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,705.113342285156
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,918.102079522155
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,27608.080013423
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,986.070953503889
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,417.749983329227
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,2285.68907438892
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,58232.0176184948
"Somalia, Fed. Rep.",SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,375.410326225387
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,3597.08798057009
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,1013.73402157662
Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,926.435499820007
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,6954.01090826418
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,726.560882130444
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,2887.7721728844
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,10650.1290097126
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,17103.8297783905
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,42758.0048564929
Eswatini,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,2525.5640452625
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,10827.671636033
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,1368.1148230028
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,21246.00980049
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,445.850767157087
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,1456.96694694124
